#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCcoronation.1;I have expressed my wishes and desires for a coronation at the Great Sept of the Faith to his holiness the High Septon. Hopefully he will accept my request so that I can begin inviting my lords to attend the coronation ceremony.;J'ai exprimé mon souhait et mon désir d'être couronné au Grand Septuaire de la Foi par Sa Sainteté le Grand Septon. J'ai bon espoir qu'il accèdera à ma requête et je pourrais commencer à inviter mes seigneurs pour qu'ils assistent au couronnement. ;;;Expresé mis deseos de una coronación en el Gran Septo de Baelor a su Santidad el Septón Supremo. Espero que [priest_coronation.GetSheHe] acepte la petición y así pueda empezar a invitar a mis vasallos para que asistan a la ceremonia.;;;;;;;;;x
EVTDESCcoronation.1A;I have expressed my wishes and desires for a coronation at the Red Temple of the Lord of Light to [priest_coronation.GetTitledFirstName]. Hopefully [priest_coronation.GetSheHe] will accept my request so that I can begin inviting my lords to attend the coronation ceremony.;J'ai exprimé mon souhait et mon désir d'être couronné au Temple Rouge du Maître de la Lumière par [priest_coronation.GetTitledFirstName]. J'ai bon espoir qu'[priest_coronation.GetSheHe] accèdera à ma requête et je pourrais commencer à inviter mes seigneurs pour qu'ils assistent au couronnement. ;;;Expresé mis deseos de una coronación en el Templo Rojo del Señor de la Luz a [priest_coronation.GetTitledFirstName]. Espero que [priest_coronation.GetSheHe] acepte la petición y así pueda empezar a invitar a mis vasallos para que asistan a la ceremonia.;;;;;;;;;x
EVTDESCcoronation.1B;I have expressed my wishes and desires for a coronation to the Drowned Men led by [priest_coronation.GetTitledFirstName]. Hopefully they will accept my request so that I can begin inviting my lords to attend the coronation ceremony.;J'ai exprimé mon souhait et mon désir d'être couronné devant les Noyés par [priest_coronation.GetTitledFirstName]. J'ai bon espoir qu'il accèdera à ma requête et je pourrais commencer à inviter mes seigneurs pour qu'ils assistent au couronnement. ;;;Expresé mis deseos de una coronación según marca la fe en el Dios Ahogado dirigida por [priest_coronation.GetTitledFirstName]. Espero que [priest_coronation.GetSheHe] acepte la petición y así pueda empezar a invitar a mis vasallos para que asistan a la ceremonia.;;;;;;;;;x
EVTDESCcoronation.1C;I have expressed my will to this so-called High Septon, saying that I wish to be given a crown of metal so that these foreigners will accept me on their precious chair. He will surely heed my command so that I can begin inviting my Kos and other vassals to attend the ceremony.;J'ai exprimé ma volonté à ce soi-disant Grand Septon, lui disant que je voulais recevoir une couronne de métal pour que ces étrangers m'acceptent sur leur précieuse chaise. Il va sûrement accepter mes exigences, je pourrais ainsi inviter mes kos et mes autres vassaux à la cérémonie.;;;Expresé mis deseos al tal Septón Supremo, diciendo que deseo que me den una corona de metal para que estos extranjeros me acepten en su trono. Espero que acepte la petición, y así pueda empezar a invitar a mi Kos y a mis otros vasallos para que asistan a la ceremonia. ;;;;;;;;;x
EVTDESCcoronation.1D;I have expressed my wishes and desires for a coronation at the Temple of [Root.Religion.GetHighGodName] to [priest_coronation.GetTitledFirstName]. Hopefully [priest_coronation.GetSheHe] will accept my request so that I can begin inviting my lords to attend the coronation ceremony.;J'ai exprimé mon souhait et mon désir d'être couronné au temple de [Root.Religion.GetHighGodName] par [priest_coronation.GetTitledFirstName].  J'ai bon espoir qu'[priest_coronation.GetSheHe] accèdera à ma requête et je pourrais commencer à inviter mes seigneurs pour qu'ils assistent au couronnement. ;;;Expresé mis deseos de una coronación en el Templo de [Root.Religion.GetHighGodName] a [priest_coronation.GetTitledFirstName]. Espero que [priest_coronation.GetSheHe] acepte la petición y así pueda empezar a invitar a mis vasallos para que asistan a la ceremonia.;;;;;;;;;x
EVTOPTAcoronation.1;Of course [priest_coronation.GetSheHe] will accept;Bien sûr qu'[priest_coronation.GetSheHe] acceptera;;;Por supuesto que [priest_coronation.GetSheHe] aceptará;;;;;;;;;x
EVTDESCcoronation.2;To the most Reverend and Blessed High Septon,\n\nI would like to ask you for your blessing in my rule as [From.GetTitle] by officially holding a coronation ceremony in my honor.\n\nYour most devoted subject,\n[From.GetFirstNameoftheHouse], the [From.GetRegnalOrdinal] of [From.GetHerHis] name, [From.GetKingQueen] of the Andals, the Rhoynar and the First Men, Lord of the Seven Kingdoms and Protector of the Realm.;Au Vénérable et Bienheureux Grand Septon,\n\nJ'aimerais vous demander votre bénédiction pour mon règne en tant que [From.GetTitle] par la tenue d'une cérémonie de couronnement en mon honneur.\n\nVotre plus dévoué sujet,\n[From.GetName] de la Maison [From.GetOnlyDynastyName], le [From.GetRegnalOrdinal] des Andals, de Rhoynar et des Premiers Hommes, Seigneur des Sept Couronnes et Protecteur du Royaume.;;;Al más Reverenciado y Santo Septón Supremo,\n\nMe gustaría solicitar vuestra bendición en mi reinado como [From.GetTitle] oficiando una ceremonia de coronación en mi honor.\n\nVuestro más devoto creyente,\n[From.GetTitledName];;;;;;;;;x
EVTDESCcoronation.2A;To the most holy [Root.GetTitledFirstName],\n\nI would like to ask you for your blessing in my rule as [From.GetTitle] by officially holding a coronation ceremony in The Red Temple in my honor.\n\nYour most devout subject,\n[From.GetFirstNameoftheHouse], the [From.GetRegnalOrdinal] of [From.GetHerHis] name, [From.GetKingQueen] of the Andals, the Rhoynar and the First Men, Lord of the Seven Kingdoms and Protector of the Realm.;Au Saint [Root.GetTitledFirstName],\n\nJ'aimerais vous demander votre bénédiction pour mon règne en tant que [From.GetTitle] par la tenue d'une cérémonie de couronnement en mon honneur au temple rouge.\n\nVotre plus dévoué sujet,\n[From.GetName] de la Maison [From.GetOnlyDynastyName], le [From.GetRegnalOrdinal] des Andals, de Rhoynar et des Premiers Hommes, Seigneur des Sept Couronnes et Protecteur du Royaume.;;;A su Santidad [Root.GetTitledFirstName],\n\nMe gustaría solicitar vuestra bendición en mi reinado como [From.GetTitle] oficiando una ceremonia de coronación en el Templo Rojo en mi honor.\n\nVuestro más devoto creyente,\n[From.GetTitledName];;;;;;;;;x
EVTDESCcoronation.2B;To the honoured [Root.GetTitledFirstName],\n\nI would like to ask you and your fellow drowned men for your blessing in my rule as [From.GetTitle] by officially holding a coronation ceremony and placing a driftwood crown upon my head.\n\nYours truly,\n[From.GetFirstNameoftheHouse], the [From.GetRegnalOrdinal] of [From.GetHerHis] name, [From.GetKingQueen] of the Andals, the Rhoynar and the First Men, Lord of the Seven Kingdoms and Protector of the Realm.;A l'Honorable [Root.GetTitledFirstName],\n\nJ'aimerais vous demander votre bénédiction et celles de vos noyés pour mon règne en tant que [From.GetTitle] par la tenue d'une cérémonie de couronnement en mon honneur où vous me remettrez une couronne de bois-flotté.\n\nBien à vous,\n[From.GetName] de la Maison [From.GetOnlyDynastyName], le [From.GetRegnalOrdinal] des Andals, de Rhoynar et des Premiers Hommes, Seigneur des Sept Couronnes et Protecteur du Royaume.;;;Al honorable [Root.GetTitledFirstName],\n\nMe gustaría solicitaros a vos y a vuestros hombres ahogados vuestra bendición en mi reinado como [From.GetTitle] oficiando una ceremonia de coronación en mi honor y coronándome con la Corona de Madera.\n\nVuestro más devoto creyente,\n[From.GetTitledName];;;;;;;;;x
EVTDESCcoronation.2C;To the High Septon,\n\nThe great [From.GetTitledName] has decided that [From.GetSheHe] would like a crown of metal as befitting the Westerosi tradition, and so commands you to hold a coronation ceremony in [From.GetHerHis] honour.\n\nSigned,\n[From.GetName], the [From.GetRegnalOrdinal] of [From.GetHerHis] name, [From.GetKingQueen] of the Andals, the Rhoynar and the First Men, Lord of the Seven Kingdoms and Protector of the Realm.;Au Grand Septon,\n\nLe grand [From.GetTitledName] a décidé qu'[From.GetSheHe] voulait une couronne de métal comme le veut la tradition ouestrienne, aussi vous ordonne-t-il d'organiser une cérémonie de couronnement en son honneur.\n\nSigné,\n[From.GetName] de la Maison [From.GetOnlyDynastyName], le [From.GetRegnalOrdinal] des Andals, de Rhoynar et des Premiers Hommes, Seigneur des Sept Couronnes et Protecteur du Royaume.;;;Al Septón Supremo,\n\nElGran [From.GetTitledName] ha decidido que [From.GetSheHe] querría llevar una corona de metal, tal y como dicta la tradición  en Poniente, y por tanto os ordena que organizar la ceremonia de su coronación en su honor.\n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
